customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
206177,They told me that they contacted the carrier that day and that I would positively receive my package Saturday. I did not.,206175,"Thanks for clarifying. The latest tracking on your account advises of delivery on 7 Nov, correct? ^TP",Mon Nov 06 13:15:25 +0000 2017
1588788,"Which is what I did in the first place. Frustrating. 2nd time this has happened, no one seems willing or able to help.",1588789,I understand your frustration. I hope you'll give us another chance so we can look into this with you and make it right. ^DW,Sat Nov 04 23:51:23 +0000 2017
31353,Will do when I’m home again,31354,Sounds great! Please keep us posted. ^NM,Wed Nov 01 12:38:44 +0000 2017
2786344,is there something that can be done?! These sellers are stealing my work and trying to profit off it without my consent. I've been a longtime client - please take action for your loyal customers!!! 💔💔💔,2786342,We'd be glad to look into this with you! Have you submitted a Copyright Infringement claim here: ^KN,Tue Nov 21 18:10:42 +0000 2017
238129,Any updates?,238128,Apologies for the delay. Please connect with our support team here: for assistance. ^KA,Sat Sep 23 06:11:58 +0000 2017
1540970,"it asked me to log in, then asked me to select the product the issue relates to, then after entering the issue into the text box it said contact the manufacturer",1540971,"Hey Lee. Did you purchase the digital download of CoD, and this is the code you are having issues with? ^TP",Wed Nov 08 12:40:05 +0000 2017
2909114,it said shipped yesterday and to del Monday. I’ll just be sure not to order from that company ever again.,2909116,Have you received any updates regarding delays via e-mail? We'd also like to know the carrier so we can best assist you! ^CS,Tue Nov 28 21:17:19 +0000 2017
183540,"Did many times, nothing happened, and still you can do nothing",183542,Sorry for the trouble. Please elaborate the issue and we'll surely look into it. ^HN,Fri Oct 06 16:43:25 +0000 2017
1662599,It doesn't work in IE too: the Phase 2 link from the Phase 1 Blu-ray page. Can u give me the ASIN for the Phase 2 Blu-ray?,1662600,Here is the ASIN for phase 2: B075YLSBY5. Here is a link to the product page: ^JJ,Mon Nov 06 10:25:32 +0000 2017
2256417,Yes. And they have not been in touch,2256418,Make sure you check your spam/junk folder. How long ago had you spoken with us to escalate this? Was a time frame provided? ^MJ,Thu Oct 19 19:08:15 +0000 2017
1537548,"Should say 'Was expected by Friday, but not now.'",1537550,We'd like to take a closer look at your order. Please reach out directly to us here: ^TN,Sat Nov 04 02:18:37 +0000 2017
2931318,changes but not what the changes were. Uni not going to make changes for you. Was fobbed off and time wasted. (2/2),2931321,"sorry to hear that, I'll pass on your feedback ^BD",Wed Nov 29 10:13:50 +0000 2017
1735170,"That I couldn’t sign into my account, They said they would send me an email for a password change but I have still not gotten it.",1735171,Have you checked spam and junk folders as well? Have you received any account related e-mails from us? ^KH,Tue Nov 07 14:36:27 +0000 2017
352115,leadership team plz call immdtly 8412999360,352116,Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,Mon Oct 09 09:51:15 +0000 2017
304427,No. But just sent a message using the link you sent in the earlier Tweet. Couldn't locate any option to attach screenshot.,304426,Choose Reason &gt; Choose Issue &gt; Choose the mode of contact e-mail and attach the image. (2/2) ^BS,Thu Sep 21 12:59:49 +0000 2017
773505,Sent along the conversation where the rep stated the extension. And credit. To which neither have been resolved. Expected better,773506,I'd like to have a member of our team investigate this for you. Please send your details here: ^GM,Mon Oct 23 00:15:03 +0000 2017
2798323,"There's never been an option to choose whether to send all at once or as many as possible, yet I keep hearing you mention this. It is not an option at check out for me ever. The window opened today for delivery dates. You've been late on the last 6 shipments.",2798325,"Have we missed the delivery dates provided in your order confirmation e-mails? The option ^BN was mentioning is provided during checkout when selecting shipping options on the final ""review order"" page. More information is available here: ^SK",Wed Nov 22 02:14:23 +0000 2017
594549,"It shows delivery between dec 2 - 5, I needed the item in the 2nd which is yesterday, that is why I paid 20 dollars for shipping",594550,"I'm sorry about that, Stafford. Just to clarify, the current estimated delivery range is the December 2nd and 5th? ^DY",Sun Dec 03 19:04:49 +0000 2017
1734592,"My phone call an hour before didn't happen, again I got an email saying delivery attempt, again this didn't happen, no ring, no card, just lies.",1734593,I am so sorry about that! When you contacted us did they ask for a safe place to leave your package if you were not home? ^LS,Wed Nov 08 18:04:00 +0000 2017
1367017,So you can't change the arrival date to November 3rd,1367018,I'm sorry for the wait. Not all items qualify for release day delivery. Was Two-Day Shipping selected for your order? ^JP,Fri Oct 27 22:34:11 +0000 2017
334502,Is that who sold it?,334503,"Yes. Who is listed under sold by in the ""Your Orders"" page? ^DO",Mon Oct 09 23:05:47 +0000 2017
198680,"you guys kept charging my card $53, then refunding me for an Amazon Prime membership when I never said I wanted to sign up for it.",683,We're always looking for ways to improve and we'd like to hear your feedback on this packaging: ^KN,Wed Oct 04 22:38:55 +0000 2017
1488798,I want my refund immediately now.I have juat received another sms that it won't be delivered today as well. #PoorServiceByAmazon,1488794,Could you please confirm if you've filled in your details in the link mentioned above by my colleague 'AB' ? ^AU,Fri Nov 03 10:42:49 +0000 2017
554629,"Unfortunately my account is now handled by Amazon business who doesnt work on Saturday and Sunday, yet another reason to conveniently push the matter ahead and then say sorry and deliver it the next day and guess what? The next is when it is was gonna get delivered anyway.",554630,"I understand your concern regarding the order delivery. However, as this is a Amazon business related order, I'd request you to drop an email to our team and they'll reach out to you at the earliest. ^AP",Sun Dec 03 03:50:37 +0000 2017
2288238,My promo codes were not added and I’m being charged extra. This needs to be fixed ASAP please,2288240,I'm sorry for the trouble with the order. Let's look into this together by phone or chat here: ^TG,Thu Oct 19 19:39:29 +0000 2017
2469439,Do you need me to phone you? I am currently at work and not able to call.,2469441,"Hey Mairi-Claire. Yes, it's best to get in touch so we can look into your concern further. We do not have access to accounts here. Please reach out when you can, via the link previously provided/ Keep us posted. ^TP",Wed Nov 15 10:38:10 +0000 2017
1322568,I absolutely don’t need help securing my account. I don’t need help with an order and I don’t need you to google the IP address for amazon,1322570,"If you contact your local law enforcement, they will have their own specific contact details for us. ^MC",Fri Oct 27 10:02:44 +0000 2017
1511954,Deary me i am using laptop,1511953,Could you kindly let us know the error you see? ^NS,Tue Oct 31 12:42:54 +0000 2017
2676391,CS was able to verify and fix my log-in credentials. The fraud team is investigating the incident. Thanks again for the assist!,2676393,"You're welcome, Alexander! If you have further questions or concerns, please be sure to let us know! ^TG",Tue Oct 31 19:08:07 +0000 2017
492196,It’s always UPS. FedEx delivers on time.,492197,"Do you have current order that's been delayed? And, are you receiving a particular delay message with these orders? ^KH",Fri Dec 01 17:57:57 +0000 2017
24945,Filled the form I expect your response and support Apart from this I have ordered three more products but now I am afraid that,24946,"Thank you for the heads up. We have received your details, our team shall reach out to you soon. Appreciate your understanding.^MP",Wed Nov 01 10:06:23 +0000 2017
1973381,I have already sent the details on the link about 2 minutes ago,1973382,"Thank you for sharing details, Ganesh. Once we receive them, we'll check your concern and assist you. ^SV",Wed Oct 18 18:42:51 +0000 2017
1259298,This is what we're doing right now right? :-),1259299,Please contact us via this link: so an agent can look into this further. ^JJ,Thu Oct 26 09:19:00 +0000 2017
2296833,Thats great! Can you also credit my account for the $20 overcharge on order 113-3742818-2935429,2296834,I'm very sorry to hear that! We're unable to view your order via Twitter. Please reach us by phone or chat and we can look into this with you: ^AB,Sun Nov 12 16:16:01 +0000 2017
422297,My internet speed is fab :) I watch movies on this ... so well,422299,Sorry for the trouble. Please uninstall and reinstall the app and then try placing an order. ^KA,Tue Oct 10 10:09:52 +0000 2017
